file_path,snr,cnr,relative_psnr,relative_rmse
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036133\ses-20040101\anat\sub-A00036133_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.829766615447108,5.35017718419136,19.07908412424353,935.3191537728081
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036133\ses-20040101\anat\sub-A00036133_ses-20040101_T2w.nii.gz,8.701871394831624,8.149324342121016,16.74046787786336,946.8740805145115
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036135\ses-20050101\anat\sub-A00036135_ses-20050101_T2w.nii.gz,8.408771731044189,7.859999422812209,16.92865961373047,1907.3685097625676
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036136\ses-20050101\anat\sub-A00036136_ses-20050101_acq-mprage_run-01_T1w.nii.gz,7.482962638012976,6.0868384952702765,16.49508037286161,695.2545115621307
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036136\ses-20050101\anat\sub-A00036136_ses-20050101_acq-mprage_run-02_T1w.nii.gz,7.3650183590181975,5.967871414703326,16.5670416585806,704.7440074701063
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036136\ses-20050101\anat\sub-A00036136_ses-20050101_T2w.nii.gz,9.46908403720823,8.971710726430434,16.807331984146888,895.573380638013
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036138\ses-20050101\anat\sub-A00036138_ses-20050101_T2w.nii.gz,8.032696017577024,7.455635327181542,16.980419854252432,2106.79083548487
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036142\ses-20050101\anat\sub-A00036142_ses-20050101_T2w.nii.gz,9.521677977845385,9.008370034418123,20.07421142584352,2753.4969816209364
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036157\ses-20040101\anat\sub-A00036157_ses-20040101_T2w.nii.gz,8.668039929700198,8.119799621371806,18.246151153801968,1006.239609389591
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036157\ses-20050101\anat\sub-A00036157_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.986884809355589,5.62618700230161,15.27740831673907,578.4004988177552
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036157\ses-20050101\anat\sub-A00036157_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.939007090760098,5.547286565079391,15.540391315715878,594.7162633320421
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036162\ses-20040101\anat\sub-A00036162_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.243620823369096,4.836909679182524,17.70674476139773,894.9831155397062
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036162\ses-20040101\anat\sub-A00036162_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.237914625920984,4.813289226617399,18.905504034587224,1036.2674660677467
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036162\ses-20040101\anat\sub-A00036162_ses-20040101_T2w.nii.gz,8.186309268658283,7.58646837256021,18.012577860648378,1182.2322596456913
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036169\ses-20040101\anat\sub-A00036169_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.583224495684833,5.161863449018159,16.56370472504365,606.9825891817133
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036169\ses-20040101\anat\sub-A00036169_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.692995843384613,5.271677098500421,16.166270584411507,573.1589383293697
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036169\ses-20040101\anat\sub-A00036169_ses-20040101_T2w.nii.gz,9.437635142679676,8.908301328454742,17.972987870475038,1153.9274811268422
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036170\ses-20040101\anat\sub-A00036170_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.473601042035709,4.89864586161152,17.619032134405042,746.5793249909755
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036170\ses-20040101\anat\sub-A00036170_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.431651944290052,4.820672418975276,17.787141741152976,724.1403858599678
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036170\ses-20040101\anat\sub-A00036170_ses-20040101_T2w.nii.gz,7.330777246971539,6.713187905568339,17.497246742082435,1089.240080940866
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036171\ses-20040101\anat\sub-A00036171_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.693237540804853,5.2375505552841854,17.294253938231773,713.2741769213081
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036171\ses-20040101\anat\sub-A00036171_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.495210224628492,5.030570312261547,17.360457653224415,710.1086727169667
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036171\ses-20040101\anat\sub-A00036171_ses-20040101_T2w.nii.gz,7.883136193254161,7.322952847732974,18.56411756569588,1060.9432005885099
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036179\ses-20040101\anat\sub-A00036179_ses-20040101_T2w.nii.gz,9.418500610710295,8.879241247473937,16.205092301000278,2246.2304458675612
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036182\ses-20040101\anat\sub-A00036182_ses-20040101_T2w.nii.gz,8.999126776677011,8.412001967963077,15.813671244695547,2284.410041094136
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036185\ses-20040101\anat\sub-A00036185_ses-20040101_acq-mprage_run-01_T1w.nii.gz,7.082936744007398,5.629456758759872,16.636909795046904,718.1092977868013
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036185\ses-20040101\anat\sub-A00036185_ses-20040101_acq-mprage_run-02_T1w.nii.gz,7.1258466554648825,5.6201844027209,16.931777000583214,697.6880445994228
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036185\ses-20040101\anat\sub-A00036185_ses-20040101_T2w.nii.gz,8.487240517329711,7.925331149784052,15.779269380022695,874.2512193935796
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036188\ses-20040101\anat\sub-A00036188_ses-20040101_acq-mprage_run-01_T1w.nii.gz,7.346414789932301,5.908991901333031,16.990961349581738,740.8655298550398
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036188\ses-20040101\anat\sub-A00036188_ses-20040101_acq-mprage_run-02_T1w.nii.gz,7.32737783927349,5.8936697612584705,16.459007563048957,687.8820105065805
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036188\ses-20040101\anat\sub-A00036188_ses-20040101_T2w.nii.gz,9.214020260675593,8.71415196722148,17.32915285858569,1054.917435348762
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036192\ses-20050101\anat\sub-A00036192_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.204430048436713,4.640088229180219,18.562883749941136,851.3477494932416
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036192\ses-20050101\anat\sub-A00036192_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.250619613993428,4.6684317313598305,17.855798094961514,771.1352252882072
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036192\ses-20050101\anat\sub-A00036192_ses-20050101_T2w.nii.gz,7.3763762604335055,6.774190888060952,17.155933011275927,1084.396692864246
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036193\ses-20040101\anat\sub-A00036193_ses-20040101_T2w.nii.gz,6.569525186804515,5.939447582273417,20.377478307335064,3536.7266177517117
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036194\ses-20040101\anat\sub-A00036194_ses-20040101_T2w.nii.gz,7.434005485688755,6.80518639735155,16.810690489292558,2025.1876658313145
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036195\ses-20040101\anat\sub-A00036195_ses-20040101_T2w.nii.gz,8.029281144771131,7.454077709048191,17.55356355710089,2344.237161590447
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036197\ses-20040101\anat\sub-A00036197_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.9446566916241705,5.49515157290511,16.9102146703779,698.8160897672716
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036197\ses-20040101\anat\sub-A00036197_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.899753419617475,5.414216108884756,16.866402666408998,684.7192310867615
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036197\ses-20040101\anat\sub-A00036197_ses-20040101_T2w.nii.gz,8.039767769461553,7.483981080715375,20.679333054646357,1525.9424154077756
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036199\ses-20040101\anat\sub-A00036199_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.933179398401193,5.5806145710317,18.235441628898677,912.7544400439023
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036199\ses-20040101\anat\sub-A00036199_ses-20040101_acq-mprage_run-02_T1w.nii.gz,7.093834128315078,5.72016861227176,17.8184991757604,853.0619808059612
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036199\ses-20040101\anat\sub-A00036199_ses-20040101_T2w.nii.gz,8.81964746401921,8.285333759590818,15.316828462620789,809.1556424763338
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036201\ses-20040101\anat\sub-A00036201_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.07094944208458,4.628053589776832,17.546608436831637,761.8774910435467
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036201\ses-20040101\anat\sub-A00036201_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.132194633698285,4.669959309438194,17.168615880572485,713.6951389525289
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036201\ses-20040101\anat\sub-A00036201_ses-20040101_T2w.nii.gz,8.130114002338383,7.5728756938833275,17.025376887333053,1041.7614792156235
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036203\ses-20040101\anat\sub-A00036203_ses-20040101_acq-mprage_run-01_T1w.nii.gz,7.085537562135839,5.686796481439282,16.54784463214799,688.6365733592784
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036203\ses-20040101\anat\sub-A00036203_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.980306762284607,5.574830743889185,16.658702637448112,693.246800283909
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036203\ses-20040101\anat\sub-A00036203_ses-20040101_T2w.nii.gz,8.128487398489309,7.589925799223473,17.669670118363218,886.4083543235724
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036204\ses-20040101\anat\sub-A00036204_ses-20040101_T2w.nii.gz,7.555795312731709,6.948705580768274,17.26623561930279,2081.1632441304864
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036205\ses-20050101\anat\sub-A00036205_ses-20050101_T2w.nii.gz,7.095629090513575,6.439725951430083,16.28458709613898,1858.039709151049
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036210\ses-20040101\anat\sub-A00036210_ses-20040101_T2w.nii.gz,8.532563779253747,7.9326959206985155,17.45066687694352,2034.6303947626693
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036212\ses-20040101\anat\sub-A00036212_ses-20040101_T2w.nii.gz,7.624228983953831,7.029362209395049,17.650749438462615,2319.543926716283
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036213\ses-20040101\anat\sub-A00036213_ses-20040101_acq-mprage_run-01_T1w.nii.gz,6.206900089647642,4.731489696848511,17.52774951057107,844.6265609330752
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036213\ses-20040101\anat\sub-A00036213_ses-20040101_acq-mprage_run-02_T1w.nii.gz,6.20944446479655,4.693523362500728,17.304671563070016,798.7462786810934
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036213\ses-20040101\anat\sub-A00036213_ses-20040101_T2w.nii.gz,8.34693061412569,7.785331743962129,16.463910843631552,900.3469050507813
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036214\ses-20050101\anat\sub-A00036214_ses-20050101_T2w.nii.gz,8.357379353979685,7.797256817249408,17.827209165896317,2068.0116031233288
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036216\ses-20040101\anat\sub-A00036216_ses-20040101_acq-mprage_run-01_T1w.nii.gz,7.496073175217119,6.049623113876979,18.214281928994307,875.715508155756
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036216\ses-20040101\anat\sub-A00036216_ses-20040101_acq-mprage_run-02_T1w.nii.gz,7.499347820536898,6.0356778563279585,17.107616506115853,747.9550373877181
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036216\ses-20040101\anat\sub-A00036216_ses-20040101_T2w.nii.gz,8.163270832234417,7.610872172613469,17.263426141605727,897.2122218467225
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036217\ses-20050101\anat\sub-A00036217_ses-20050101_T2w.nii.gz,7.0327505669058175,6.186827988827542,19.00939510624115,2588.3945694310864
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036218\ses-20050101\anat\sub-A00036218_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.315017387438891,4.865008885623757,18.456064225988577,931.6313812211212
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036218\ses-20050101\anat\sub-A00036218_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.326789645543684,4.84759711328614,18.09410889963295,875.3822247422078
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036219\ses-20040101\anat\sub-A00036219_ses-20040101_T2w.nii.gz,7.403345376928957,6.723163709040198,16.646719784582128,1844.5907744659758
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036228\ses-20050101\anat\sub-A00036228_ses-20050101_acq-mprage_T1w.nii.gz,6.4342518870816745,4.951361040543037,16.0425820953424,564.6457279849944
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036228\ses-20050101\anat\sub-A00036228_ses-20050101_T2w.nii.gz,8.226507588403265,7.646803798217123,17.457586300756706,971.3235653104143
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036230\ses-20050101\anat\sub-A00036230_ses-20050101_acq-mprage_run-01_T1w.nii.gz,7.156350716315764,5.70816967092088,17.088591470194466,759.4321577735653
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036230\ses-20050101\anat\sub-A00036230_ses-20050101_acq-mprage_run-02_T1w.nii.gz,7.027753147503451,5.553777868093582,16.904118326845758,725.7787253975049
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036230\ses-20050101\anat\sub-A00036230_ses-20050101_T2w.nii.gz,8.605617384654456,8.031690829954247,20.03240012851844,1334.8493308657746
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036231\ses-20050101\anat\sub-A00036231_ses-20050101_T2w.nii.gz,8.468102565628088,7.867109026483462,17.87514099734565,2189.6175625869505
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036232\ses-20050101\anat\sub-A00036232_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.892545756271274,5.482268780416645,16.067573629746526,653.6552158952464
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036232\ses-20050101\anat\sub-A00036232_ses-20050101_acq-mprage_run-02_T1w.nii.gz,7.043382666950345,5.613250128222956,16.211336415023844,660.2836375697285
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036232\ses-20050101\anat\sub-A00036232_ses-20050101_T2w.nii.gz,9.082669624793702,8.564742078018325,17.631608853061735,1113.6798460567898
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036235\ses-20050101\anat\sub-A00036235_ses-20050101_T2w.nii.gz,7.919192286009246,7.3207290100974065,16.4631403969545,1942.9245260140178
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036236\ses-20050101\anat\sub-A00036236_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.5072538217233395,5.1142920377076715,17.232271047984767,730.3493816660842
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036236\ses-20050101\anat\sub-A00036236_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.587958558258445,5.141353048110706,17.45555966941627,738.1073267673356
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036236\ses-20050101\anat\sub-A00036236_ses-20050101_T2w.nii.gz,8.29788696775449,7.7438585245858444,18.502559682368485,1022.816102743576
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036238\ses-20050101\anat\sub-A00036238_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.26874300503397,4.613620263756255,19.785971149127114,995.5234780027218
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036238\ses-20050101\anat\sub-A00036238_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.350598613076324,4.626468232436804,16.99448721720333,669.5587289806895
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036238\ses-20050101\anat\sub-A00036238_ses-20050101_T2w.nii.gz,7.700695642994271,7.088632822147354,17.8997667424831,1114.3152441459085
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036240\ses-20050101\anat\sub-A00036240_ses-20050101_T2w.nii.gz,6.598899800195638,5.97282166075963,21.431271949236077,3791.3518269042015
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036241\ses-20050101\anat\sub-A00036241_ses-20050101_T2w.nii.gz,8.896627240939441,8.34479835418964,18.00230321055338,2191.661960933776
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036245\ses-20050101\anat\sub-A00036245_ses-20050101_T2w.nii.gz,7.394793131335665,6.790553297627729,17.675999066661966,2551.554670614206
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036247\ses-20050101\anat\sub-A00036247_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.47787407449423,5.039161534271539,17.378815914281198,869.9457617546977
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036247\ses-20050101\anat\sub-A00036247_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.456985151948066,4.989213529253866,17.071751503711983,818.3722371002592
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036247\ses-20050101\anat\sub-A00036247_ses-20050101_T2w.nii.gz,8.780859471225643,8.221752607406628,16.896395826304673,1087.1289180162094
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036248\ses-20050101\anat\sub-A00036248_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.295097213085215,4.803016913235123,17.3489764739761,801.723746406957
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036248\ses-20050101\anat\sub-A00036248_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.245627947112786,4.74510759199142,17.06981038691534,762.4304069251957
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036248\ses-20050101\anat\sub-A00036248_ses-20050101_T2w.nii.gz,7.833703409391122,7.214867868252332,18.21470651818452,1077.7544917546059
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036249\ses-20050101\anat\sub-A00036249_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.362725679378514,4.809087515964565,17.68763594917447,798.8195959020314
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036249\ses-20050101\anat\sub-A00036249_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.2232539648743765,4.558700749218225,17.740903076297162,775.0844286494371
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036249\ses-20050101\anat\sub-A00036249_ses-20050101_T2w.nii.gz,7.950426531145953,7.354782400359548,17.211631969429682,959.9901801548979
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036252\ses-20050101\anat\sub-A00036252_ses-20050101_T2w.nii.gz,8.88096373409166,8.355408931740312,18.14994730489301,2308.577067131836
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036256\ses-20050101\anat\sub-A00036256_ses-20050101_acq-mprage_run-01_T1w.nii.gz,7.049604535045049,5.591871161565395,16.753828761085035,735.5543639251445
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036256\ses-20050101\anat\sub-A00036256_ses-20050101_acq-mprage_run-02_T1w.nii.gz,7.088783833538952,5.601230202438811,17.093677152612436,739.5905722218081
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036256\ses-20050101\anat\sub-A00036256_ses-20050101_T2w.nii.gz,8.178884767590809,7.638799474988894,21.170770171003138,1448.843003536055
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036259\ses-20050101\anat\sub-A00036259_ses-20050101_T2w.nii.gz,7.855950678082616,7.248432993045758,17.806080879566146,2586.9742225127625
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036263\ses-20050101\anat\sub-A00036263_ses-20050101_T2w.nii.gz,8.471797246877019,7.89789773044521,19.27113907433729,2398.0291062874544
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036264\ses-20050101\anat\sub-A00036264_ses-20050101_T2w.nii.gz,7.642623598863885,7.016634272807982,17.4090698075165,2227.072079716603
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036269\ses-20050101\anat\sub-A00036269_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.137726673328828,4.570290842893321,17.26801795946751,698.5801849142034
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036269\ses-20050101\anat\sub-A00036269_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.838526417707866,5.431815888404866,17.378555850259524,701.1357101160373
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036269\ses-20050101\anat\sub-A00036269_ses-20050101_T2w.nii.gz,7.998170110768668,7.373417428980758,17.74629689914158,1087.7680087980784
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036276\ses-20050101\anat\sub-A00036276_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.224749233767721,4.733117827372105,17.209965429251206,753.9807988773023
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036276\ses-20050101\anat\sub-A00036276_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.2616340054222475,4.733821913132124,17.05017213743777,727.1633466106001
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036276\ses-20050101\anat\sub-A00036276_ses-20050101_T2w.nii.gz,7.508780467115649,6.911626392955425,16.51819515902534,989.6167394575007
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036280\ses-20050101\anat\sub-A00036280_ses-20050101_T2w.nii.gz,8.541667282842674,7.969902596265444,17.639548927297344,2170.559305986681
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036281\ses-20050101\anat\sub-A00036281_ses-20050101_T2w.nii.gz,7.169842611177891,6.505709672322065,18.63068895932474,2776.1748827143792
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036285\ses-20050101\anat\sub-A00036285_ses-20050101_T2w.nii.gz,6.968102616017545,6.289102419425556,16.62283396288317,2365.8393774377523
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036291\ses-20050101\anat\sub-A00036291_ses-20050101_T2w.nii.gz,8.024058618400897,7.46425376242252,16.960307642951054,2261.238262512892
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036292\ses-20050101\anat\sub-A00036292_ses-20050101_acq-mprage_run-01_T1w.nii.gz,6.097871170495443,4.550791790730938,17.889205774895,823.9154773599851
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036292\ses-20050101\anat\sub-A00036292_ses-20050101_acq-mprage_run-02_T1w.nii.gz,6.5453447563238365,5.170899377291426,17.14108317588228,744.6670816487713
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036292\ses-20050101\anat\sub-A00036292_ses-20050101_T2w.nii.gz,8.059673568756743,7.465256915443374,16.76058897849626,949.5362559994136
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036293\ses-20050101\anat\sub-A00036293_ses-20050101_acq-mprage_run-01_T1w.nii.gz,7.230981712304611,5.8079451205239785,15.99466818372106,623.9145711103636
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036293\ses-20050101\anat\sub-A00036293_ses-20050101_acq-mprage_run-02_T1w.nii.gz,7.254697959690098,5.804207344395508,15.53279861888111,582.1056825305934
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036293\ses-20050101\anat\sub-A00036293_ses-20050101_T2w.nii.gz,9.015125087667606,8.49472410785458,20.29709089056106,1194.8451071273348
data\schizconnect_MCICShare_images_22613\MCICShare\sub-A00036297\ses-20050101\anat\sub-A00036297_ses-20050101_T2w.nii.gz,8.920768076871507,8.371609327281854,17.364941634019612,2000.666933981182
